latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.89606,-105.28683,325.16,1.03,1.01,2022-04-23,0856,A,0,6.1NRT,279.71,24.75,N
35.87502,-105.2683,336.31,1.03,1.01,2022-04-23,0856,A,66,6.1NRT,283.33,39.88,N
35.88121,-105.38177,326.53,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,278.39,29.63,N
35.87974,-105.3709,329.47,1.03,1.02,2022-04-23,0856,A,100,6.1NRT,279.36,33.32,N
35.866,-105.27001,346.72,1.03,1.01,2022-04-23,0856,A,92,6.1NRT,286.41,58.68,N
35.8495,-105.28471,335.16,1.03,1.01,2022-04-23,0856,A,71,6.1NRT,282.96,38.55,N
35.85724,-105.41016,323.22,1.04,1.02,2022-04-23,0856,A,26,6.1NRT,277.75,23.42,N
35.84204,-105.2979,316.37,1.03,1.01,2022-04-23,0856,A,26,6.1NRT,279.71,16.62,N
35.84754,-105.40645,327.57,1.04,1.02,2022-04-23,0856,A,75,6.1NRT,278.94,29.63,N
35.84601,-105.39526,308.74,1.04,1.02,2022-04-23,0856,A,75,6.1NRT,277.08,13.18,N
35.83212,-105.2941,321.03,1.03,1.01,2022-04-23,0856,A,75,6.1NRT,281.06,22.84,N
35.82502,-105.44547,328.68,1.04,1.02,2022-04-23,0856,A,44,6.1NRT,277.87,30.21,N
35.81891,-105.40059,303.69,1.04,1.02,2022-04-23,0856,A,32,6.1NRT,276.23,8.6,N
35.80391,-105.42668,319.75,1.04,1.02,2022-04-23,0856,A,23,6.1NRT,278.06,15.98,N
35.80239,-105.41544,328.79,1.04,1.02,2022-04-23,0856,A,53,6.1NRT,279.83,27.16,N
35.79486,-105.4283,333.28,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,282.02,33.21,N
35.79333,-105.41707,403.33,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,302.22,286.04,N
35.79181,-105.40585,379.87,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,295.14,160.57,N
35.78574,-105.36111,321.91,1.03,1.02,2022-04-23,0856,A,35,6.1NRT,279.25,21.52,N
35.78579,-105.42982,339.91,1.04,1.02,2022-04-23,0856,A,76,6.1NRT,282.23,45.44,N
35.78429,-105.41871,363.88,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,291.34,101.87,N
35.78278,-105.40762,355.74,1.04,1.02,2022-04-23,0856,A,100,6.1NRT,289.51,80.74,N
35.77369,-105.34059,313.84,1.03,1.01,2022-04-23,0856,A,82,6.1NRT,278.74,16.71,N
35.77826,-105.44268,322.85,1.04,1.02,2022-04-23,0856,A,0,6.1NRT,275.94,21.62,N
35.76924,-105.44461,318.52,1.04,1.02,2022-04-23,0856,A,21,6.1NRT,275.13,18.82,N
35.76322,-105.39999,313.12,1.03,1.02,2022-04-23,0856,A,15,6.1NRT,276.1,15.49,N
35.74437,-105.45618,303.65,1.04,1.02,2022-04-23,0856,A,12,6.1NRT,272.12,9.68,N
35.7219,-105.49573,311.9,1.04,1.02,2022-04-23,0856,A,82,6.1NRT,272.07,16.36,N
35.79819,-106.56719,308.93,1.12,1.05,2022-04-23,0856,A,29,6.1NRT,271.44,15.16,N
35.78881,-106.56887,322.74,1.12,1.05,2022-04-23,0856,A,21,6.1NRT,273.03,26.54,N
35.78103,-106.58328,325.26,1.12,1.06,2022-04-23,0856,A,0,6.1NRT,273.75,30.29,N
35.77946,-106.57084,336.26,1.12,1.05,2022-04-23,0856,A,55,6.1NRT,275.2,46.33,N
35.77628,-106.54576,323.3,1.12,1.05,2022-04-23,0856,A,0,6.1NRT,275.04,26.93,N
35.77475,-106.5337,320.08,1.12,1.05,2022-04-23,0856,A,39,6.1NRT,273.98,24.89,N
35.77322,-106.52163,313.52,1.12,1.05,2022-04-23,0856,A,87,6.1NRT,271.08,19.71,N
35.77322,-106.59752,301.11,1.12,1.06,2022-04-23,0856,A,28,6.1NRT,272.12,10.44,N
35.77168,-106.58526,332.04,1.12,1.06,2022-04-23,0856,A,100,6.1NRT,276.09,42.54,N
35.76698,-106.54804,312.71,1.12,1.05,2022-04-23,0856,A,42,6.1NRT,273.01,18.24,N
35.76543,-106.53576,305.54,1.12,1.05,2022-04-23,0856,A,37,6.1NRT,272.09,12.96,N
33.39939,-103.67721,310.37,1.02,1.01,2022-04-23,0856,A,80,6.1NRT,285.92,12.96,N
31.6181,-103.36163,301.8,1.07,1.03,2022-04-23,0858,A,44,6.1NRT,290.85,6.12,N
28.7077,-108.37236,302.05,1.13,1.06,2022-04-23,0858,A,46,6.1NRT,284.01,8.63,N
26.88318,-101.44651,304.73,1.56,1.23,2022-04-23,0858,A,61,6.1NRT,292.84,9.88,N
26.89237,-101.44971,305.24,1.56,1.23,2022-04-23,0858,A,63,6.1NRT,292.79,10.53,N
27.01614,-109.37556,302.36,1.2,1.09,2022-04-23,0900,A,49,6.1NRT,290.17,8.23,N
26.93571,-109.00639,304.67,1.15,1.07,2022-04-23,0900,A,60,6.1NRT,290.05,7.14,N
25.392,-106.21375,320.89,1.01,1,2022-04-23,0900,A,100,6.1NRT,280.83,22.81,N
25.39051,-106.20396,308.16,1.01,1,2022-04-23,0900,A,74,6.1NRT,280.5,12.2,N
24.60094,-106.10867,302.1,1.02,1.01,2022-04-23,0900,A,32,6.1NRT,287.47,5.65,N
24.59048,-106.10046,301.07,1.02,1.01,2022-04-23,0900,A,35,6.1NRT,287.74,5.72,N
22.74175,-104.54002,302.11,1.2,1.09,2022-04-23,0902,A,47,6.1NRT,285.11,9.27,N
22.37704,-104.57175,304.69,1.21,1.09,2022-04-23,0902,A,21,6.1NRT,289.41,7.81,N
22.3694,-104.586,309.79,1.21,1.09,2022-04-23,0902,A,78,6.1NRT,288.65,13.21,N
22.36732,-104.57347,305.29,1.21,1.09,2022-04-23,0902,A,62,6.1NRT,289.39,9.19,N
21.20363,-104.62143,302.79,1.25,1.11,2022-04-23,0902,A,51,6.1NRT,288.17,10.06,N
